-84.5,-67.9,1.37
-83.41,-67.28,1.38
-84.25,-67.79,1.37
-84.38,-67.89,1.37
-84.26,-67.8,1.37
-84.76,-68.16,1.37
-84.8,-68.16,1.33
-85.43,-68.63,1.24
-84.42,-67.89,1.4
-82.68,-66.6,1.26
-82.7,-66.61,1.26
-83.01,-66.83,1.28
-84.38,-67.9,1.51
-85.65,-68.76,1.42
-83.46,-67.19,1.36
-85.04,-68.16,1.4
-83.17,-66.83,1.28
-84.6,-68.09,1.55
-85.68,-68.65,1.28
-80.31,-50.61,1.38
-85.59375991,-68.98082534,1.25549595
-83.67800444,-67.72636412,1.46132334
-83.92033472,-67.85759701,1.39440153
-83.32939355,-67.50833028,1.42180074
-83.75620927,-67.82794063,1.4731667
-83.39276482,-67.52913114,1.44391363
-83.38817636,-67.58348052,1.44782455
-83.4810877,-68.13840733,1.40531397
-83.35923911,-67.53035797,1.41700122
-84.04487862,-68.0350216,1.33327485
-84.58102289,-68.43639495,1.32442956
-85.1329102,-68.66472224,1.31228155
-83.24138858,-67.44162904,1.42966836
-83.92173394,-67.81447393,1.32400592
-84.51805733,-68.28903695,1.42788109
-83.98342342,-68.45422931,1.45815955
-85.58813457,-69.1867778,1.46265859
-85.82695531,-69.14837416,1.25639044
-84.30967371,-68.08903983,1.36043727
-83.43113181,-67.3964941,1.34621191
-86.19929305,-69.47057264,1.275850078
-83.252389172,-67.43510505,1.381528461
-83.195088555,-67.40920566,1.443398568
-85.398745246,-68.87997821,1.354377344
-83.894086465,-67.79226161,1.334719667
-84.041745936,-67.97364567,1.421877109
-83.487007379,-67.5624617,1.450764462
-83.114774222,-67.15249767,1.280162795
-84.402154704,-68.15449362,1.369122137
-83.179004756,-67.26716285,1.443435327
-84.041745936,-67.97364567,1.421877109
-83.487007379,-67.5624617,1.450764462
-83.114774222,-67.15249767,1.280162795
-84.402154704,-68.15449362,1.369122137
-83.179004756,-67.26716285,1.443435327
-86.19929305,-68.87997821,1.354377344
-83.252389172,-67.79226161,1.334719667
-83.195088555,-69.47057264,1.275850078
-85.398745246,-67.43510505,1.381528461
-83.89408647,-67.40920566,1.443398568
-84.19,-68.1,1.47
-83.44,-67.54,1.39
-83.47,-67.59,1.4
-83.21,-67.4,1.38
-84.04,-67.97,1.39
-83.52,-67.66,1.47
-83.67,-67.75,1.4
-83.23,-67.4,1.41
-84.92,-68.65,1.43
-83.19,-67.4,1.44
-83.36,-67.48,1.29
-83.34,-67.46,1.43
-86,69,1.28
-82.84,-67.14,1.41
-83.51,-67.61,1.33
-83.19,-67.4,1.44
-86.23,-69.58,1.27
-85.49,-69.04,1.48
-85.83,-69.31,1.36
-83.56,-67.68,1.38
-83.6619567666,-67.7983909908,1.4746301482
-84.0428115151,-67.8709850132,1.3407784843
-83.9217339364,-67.814473931,1.324005918
-84.7276612453,-68.5048021369,1.3329780954
-83.9217339364,-67.814473931,1.324005918
-84.6291535167,-68.3151529287,1.3904395509
-83.1950885548,-67.4092056592,1.4433985681
-83.9131328568,-67.8240772233,1.4330801066
-85.0627332594,-68.6220207014,1.4311569388
-83.1950885548,-67.4092056592,1.4433985681
-83.3452418094,-67.5256027557,1.3825081343
-85.0419481019,-68.5941684239,1.3687832368
-83.9131328568,-67.8240772233,1.4330801066
-83.7077490708,-67.6859667252,1.4356956094
-83.9949604713,-67.8434898243,1.439095869
-83.1950885548,-67.4092056592,1.4433985681
-83.9131328568,-67.8240772233,1.4330801066
-83.1950885548,-67.4092056592,1.4433985681
-83.1950885548,-67.4092056592,1.4433985681
-83.1950885548,-67.4092056592,1.4433985681
-84.7176988416,-68.4190271713,1.3506536116
-84.2188516467,-68.0527526654,1.4087707591
-83.9774905535,-67.9272218915,1.4311667986
-84.70532585,-68.300089492,1.4008192368
-84.6531327642,-68.2941501332,1.4284783526
-84.3905813272,-68.1927748323,1.422259721
-84.248773185,-68.0377166419,1.3761761542
-84.1879217142,-68.0061529021,1.3628825206
-84.380765253,-68.2258978826,1.3783838502
-84.9832032473,-68.6589283389,1.36423517
-85.0055910763,-68.6375845191,1.3914992556
-84.7994053125,-68.5270088069,1.3631828806
-84.9523939634,-68.6239357162,1.3218575356
-84.3853962722,-68.2452631235,1.369096696
-84.8005796492,-68.5193374129,1.4044236348
-84.9726422676,-68.6276362104,1.4276055121
-84.3446793098,-68.1905812635,1.3842512006
-83.5791789946,-67.7160392164,1.3985378042
-83.2302812935,-67.4251764704,1.4301238743
-83.7740591081,-67.758880841,1.3448604083
-83.6647566158,-67.753676113,1.387213798
-83.8567565441,-67.899699908,1.4031885082
-90.9703770183,-70.3551541615,1.9065346286
-90.8640832663,-70.2756232731,1.6863952945
-91.0816991274,-70.4910344595,2.3553082742
-90.5987234076,-70.1061268013,2.2649390684
-90.8230678524,-70.2549725397,2.0179214784
-90.9700836386,-70.4798856121,1.4279312776
-90.9009266023,-70.4022998771,1.7835141143
-90.6241370036,-69.8565651833,2.389361484
-90.8435709261,-69.7009227496,0.0607585455
-91.2269059641,-70.4123426803,2.8401904353
-90.5166441307,-70.0639211832,2.380376001
-90.3369842777,-69.4613714046,1.6798998833
-90.2110527307,-69.5485356065,0.8494265109
-90.6288892277,-70.2409717808,2.2452747305
-90.9604881503,-70.3322900381,2.8458851931
-91.0834154054,-70.4520825468,2.1513783249
-91.0004505941,-70.4507542967,1.9987748301
-91.3778323302,-70.619438605,2.0390890104
-91.4402498883,-70.6111083941,1.5836180168
-90.4118672061,-70.0501782186,2.1278894021
-91.7089410221,-70.822170928,1.3214328324
-91.1597359235,-70.4255198825,3.1105141553
-90.945684,-70.336367,1.86513
-90.91577,-70.309675,1.75777
-90.590786,-70.174429,2.451048
-91.180401,-70.477841,2.118196
-90.675476,-70.133324,2.102666
-90.874146,-70.414879,1.488868
-91.037259,-70.525598,1.489887
-90.525732,-70.055311,2.363823
-9.08E+01,-6.94E+01,-5.29E-02
-91.476781,-70.531912,2.715992
-90.384001,-69.91789,2.597202
-90.809075,-70.254413,2.241387
-89.382281,-68.437397,0.411418
-90.999949,-70.520745,2.203059
-90.850984,-70.297882,2.596961
-90.811311,-70.29396,2.487897
-91.248643,-70.518389,1.984734
-91.021644,-70.504701,1.956753
-91.470008,-70.624389,1.899559
-91.099377,-70.398758,2.128732
